k,k',investment,v(k)
4.660364621211593,4.78503679579177,0.40429405185287326,8.357122450467577
4.6663013914296965,4.790973566009874,0.404650258065959,8.36208896751114
4.6722381616478,4.7969103362279775,0.40500646427904563,8.367052118786455
4.678174931865904,4.802847106446081,0.40536267049213137,8.372010233896008
4.6841117020840075,4.808783876664185,0.405718876705218,8.376964035152596
4.690048472302111,4.8147206468822885,0.40607508291830463,8.381914116284166
4.695985242520215,4.8147206468822885,0.4004945189132867,8.386860448597647
4.701922012738319,4.820657417100392,0.4008507251263733,8.391803583119971
4.707858782956422,4.826594187318496,0.40120693133945906,8.39674297608437
4.713795553174526,4.8325309575366,0.4015631375525457,8.40167744359922
4.71973232339263,4.838467727754703,0.40191934376563143,8.406608584300399
4.725669093610733,4.844404497972807,0.40227554997871806,8.411536523463704
4.731605863828837,4.850341268190911,0.4026317561918038,8.41645956699881
4.737542634046941,4.856278038409014,0.40298796240489043,8.42137640031912
4.743479404265044,4.862214808627118,0.4033441686179762,8.426288783289227
4.749416174483148,4.868151578845222,0.4037003748310628,8.431196771341035
4.755352944701252,4.868151578845222,0.39811981082604575,8.43610216810042
4.761289714919355,4.874088349063325,0.3984760170391315,8.441004017744676
4.767226485137459,4.880025119281429,0.3988322232522181,8.445902511650644
4.773163255355563,4.885961889499533,0.39918842946530386,8.45079838910407
4.779100025573666,4.891898659717636,0.3995446356783905,8.4556901686015
4.78503679579177,4.89783542993574,0.39990084189147623,8.4605774622376
4.790973566009874,4.903772200153844,0.40025704810456286,8.465460710680714
4.7969103362279775,4.909708970371947,0.4006132543176486,8.470341028219005
4.802847106446081,4.915645740590051,0.40096946053073523,8.475216673351904
4.808783876664185,4.921582510808155,0.401325666743821,8.48008839699132
4.8147206468822885,4.9275192810262585,0.4016818729569076,8.484956816112469
4.820657417100392,4.9275192810262585,0.39610130895188966,8.489820472043125
4.826594187318496,4.933456051244362,0.3964575151649763,8.494680793687508
4.8325309575366,4.939392821462466,0.3968137213780629,8.499536546366043
4.838467727754703,4.9453295916805695,0.39716992759114866,8.50438939387097
4.844404497972807,4.951266361898673,0.3975261338042353,8.509239465250094
4.850341268190911,4.957203132116777,0.39788234001732103,8.514084994383786
4.856278038409014,4.963139902334881,0.39823854623040766,8.518924610474397
4.862214808627118,4.969076672552984,0.3985947524434934,8.523760145283152
4.868151578845222,4.975013442771088,0.39895095865658003,8.528591655126094
4.874088349063325,4.980950212989192,0.3993071648696658,8.533419167068613
4.880025119281429,4.980950212989192,0.3937266008646487,8.538243729397479
4.885961889499533,4.986886983207295,0.39408280707773446,8.543066110806942
4.891898659717636,4.992823753425399,0.3944390132908211,8.547884766674526
4.89783542993574,4.998760523643503,0.39479521950390684,8.552699291547786
4.903772200153844,5.004697293861606,0.39515142571699347,8.557510143077165
4.909708970371947,5.01063406407971,0.3955076319300801,8.562318480605688
4.915645740590051,5.016570834297814,0.39586383814316584,8.567122488701694
4.921582510808155,5.022507604515917,0.39622004435625247,8.571922948201756
4.9275192810262585,5.028444374734021,0.3965762505693382,8.576720500430245
4.933456051244362,5.034381144952125,0.39693245678242484,8.581511935138282
4.939392821462466,5.040317915170228,0.3972886629955106,8.586299138636315
4.9453295916805695,5.040317915170228,0.3917080989904935,8.591083842711752
4.951266361898673,5.046254685388332,0.39206430520357927,8.595866180464908
4.957203132116777,5.052191455606436,0.3924205114166659,8.600644310868388
4.963139902334881,5.0581282258245395,0.39277671762975164,8.60541680469347
4.969076672552984,5.064064996042643,0.39313292384283827,8.610185568715243
4.975013442771088,5.070001766260747,0.393489130055924,8.614950660291658
4.980950212989192,5.0759385364788505,0.39384533626901064,8.61971210631613
4.986886983207295,5.081875306696954,0.39420154248209727,8.624470455128163
4.992823753425399,5.087812076915058,0.394557748695183,8.629225435570174
4.998760523643503,5.093748847133162,0.39491395490826964,8.633976624023258
5.004697293861606,5.099685617351265,0.3952701611213554,8.63872449593877
5.01063406407971,5.099685617351265,0.3896895971163383,8.643470257702589
5.016570834297814,5.105622387569369,0.39004580332942407,8.64821201698165
5.022507604515917,5.111559157787473,0.3904020095425107,8.652950585893668
5.028444374734021,5.117495928005576,0.39075821575559644,8.657686631235793
5.034381144952125,5.12343269822368,0.39111442196868307,8.662416807754358
5.040317915170228,5.129369468441784,0.3914706281817688,8.667143079116272
5.046254685388332,5.135306238659887,0.39182683439485544,8.671866456613428
5.052191455606436,5.141243008877991,0.39218304060794207,8.67658594757031
5.0581282258245395,5.147179779096095,0.3925392468210278,8.681300061992705
5.064064996042643,5.147179779096095,0.38695868281601076,8.68601078489485
5.070001766260747,5.153116549314198,0.3873148890290965,8.690718174819239
5.0759385364788505,5.159053319532302,0.38767109524218313,8.695422258578917
5.081875306696954,5.164990089750406,0.38802730145526887,8.700123606164341
5.087812076915058,5.170926859968509,0.3883835076683555,8.704821933927569
5.093748847133162,5.176863630186613,0.38873971388144124,8.709516799411135
5.099685617351265,5.182800400404717,0.38909592009452787,8.714208696693452
5.105622387569369,5.1887371706228205,0.3894521263076136,8.718896331868287
5.111559157787473,5.194673940840924,0.38980833252070024,8.723581124301925
5.117495928005576,5.200610711059028,0.390164538733786,8.728263767415353
5.12343269822368,5.2065474812771315,0.3905207449468726,8.732940775414189
5.129369468441784,5.2065474812771315,0.38494018094185556,8.737614192633826
5.135306238659887,5.212484251495235,0.3852963871549413,8.742285071356537
5.141243008877991,5.218421021713339,0.38565259336802793,8.746952376402696
5.147179779096095,5.224357791931443,0.38600879958111367,8.751614554556502
5.153116549314198,5.230294562149546,0.3863650057942003,8.756271775973715
5.159053319532302,5.23623133236765,0.38672121200728604,8.76092602138414
5.164990089750406,5.242168102585754,0.38707741822037267,8.765577883412229
5.170926859968509,5.248104872803857,0.3874336244334584,8.770227065479787
5.176863630186613,5.254041643021961,0.38778983064654504,8.77487310558603
5.182800400404717,5.259978413240065,0.3881460368596308,8.779516517292345
5.1887371706228205,5.265915183458168,0.3885022430727174,8.784155951680074
5.194673940840924,5.265915183458168,0.38292167906769947,8.788792886160017
5.200610711059028,5.271851953676272,0.3832778852807861,8.793428041953895
5.2065474812771315,5.277788723894376,0.38363409149387273,8.798057786937978
5.212484251495235,5.283725494112479,0.38399029770695847,8.802683131085335
5.218421021713339,5.289662264330583,0.3843465039200451,8.807305206248008
5.224357791931443,5.295599034548687,0.38470271013313084,8.811922393426562
5.230294562149546,5.30153580476679,0.3850589163462175,8.816534868804064
5.23623133236765,5.307472574984894,0.3854151225593032,8.821144694581971
5.242168102585754,5.313409345202998,0.38577132877238984,8.825752487022413
5.248104872803857,5.3193461154211015,0.3861275349854756,8.830357936138494
5.254041643021961,5.3193461154211015,0.38054697098045853,8.834960559631837
5.259978413240065,5.325282885639205,0.3809031771935443,8.839560891418351
5.265915183458168,5.331219655857309,0.3812593834066309,8.844157525334246
5.271851953676272,5.3371564260754125,0.38161558961971753,8.848751624710662
5.277788723894376,5.343093196293516,0.3819717958328033,8.853340527720432
5.283725494112479,5.34902996651162,0.3823280020458899,8.85792528539907
5.289662264330583,5.354966736729724,0.38268420825897564,8.862507075742911
5.295599034548687,5.360903506947827,0.3830404144720623,8.867084211281574
5.30153580476679,5.366840277165931,0.383396620685148,8.871656874529979
5.307472574984894,5.366840277165931,0.37781605668013096,8.876227212609058
5.313409345202998,5.372777047384035,0.3781722628932167,8.880795866456454
5.3193461154211015,5.378713817602138,0.37852846910630333,8.885362512170563
5.325282885639205,5.384650587820242,0.3788846753193891,8.889925694732401
5.331219655857309,5.390587358038346,0.3792408815324757,8.894485453101096
5.3371564260754125,5.396524128256449,0.37959708774556145,8.899042998100725
5.343093196293516,5.402460898474553,0.3799532939586481,8.903595556018837
5.34902996651162,5.408397668692657,0.3803095001717347,8.908144220711657
5.354966736729724,5.41433443891076,0.38066570638482045,8.912690218289619
5.360903506947827,5.420271209128864,0.3810219125979071,8.917231790005342
5.366840277165931,5.420271209128864,0.37544134859288913,8.921769125016121
5.372777047384035,5.426207979346968,0.37579755480597576,8.92630410201716
5.378713817602138,5.432144749565071,0.3761537610190615,8.930837404245992
5.384650587820242,5.438081519783175,0.37650996723214813,8.93536751511393
5.390587358038346,5.444018290001279,0.3768661734452339,8.939894474262726
5.396524128256449,5.4499550602193825,0.3772223796583205,8.94441954203
5.402460898474553,5.455891830437486,0.37757858587140625,8.948939828197691
5.408397668692657,5.46182860065559,0.3779347920844929,8.9534564712683
5.41433443891076,5.4677653708736935,0.3782909982975786,8.957970747512299
5.420271209128864,5.473702141091797,0.37864720451066525,8.96248082397643
5.426207979346968,5.473702141091797,0.3730666405056482,8.966985798306435
5.432144749565071,5.479638911309901,0.37342284671873394,8.97148943386124
5.438081519783175,5.485575681528005,0.37377905293182057,8.975990149953823
5.444018290001279,5.491512451746108,0.3741352591449063,8.980487986973579
5.4499550602193825,5.497449221964212,0.37449146535799294,8.984984256871183
5.455891830437486,5.503385992182316,0.3748476715710787,8.989475948104845
5.46182860065559,5.509322762400419,0.3752038777841653,8.993964245719733
5.4677653708736935,5.515259532618523,0.37556008399725105,8.998450478272316
5.473702141091797,5.521196302836627,0.3759162902103377,9.002932735547367
5.479638911309901,5.52713307305473,0.3762724964234234,9.007410001672937
5.485575681528005,5.533069843272834,0.37662870263651005,9.011884621645542
5.491512451746108,5.539006613490938,0.3769849088495967,9.016356636665275
5.497449221964212,5.539006613490938,0.37140434484457874,9.02082741247814
5.503385992182316,5.544943383709041,0.37176055105766537,9.025293811195057
5.509322762400419,5.550880153927145,0.3721167572707511,9.029757066374597
5.515259532618523,5.556816924145249,0.37247296348383774,9.03421856106915
5.521196302836627,5.562753694363352,0.3728291696969235,9.038676304613452
5.52713307305473,5.568690464581456,0.3731853759100101,9.043129237952684
5.533069843272834,5.57462723479956,0.37354158212309585,9.047579802939515
5.539006613490938,5.5805640050176635,0.3738977883361825,9.0520280416415
5.544943383709041,5.586500775235767,0.3742539945492682,9.056472093670637
5.550880153927145,5.592437545453871,0.37461020076235485,9.060913254042019
5.556816924145249,5.592437545453871,0.3690296367573369,9.065352962601807
5.562753694363352,5.5983743156719745,0.36938584297042354,9.069789144909684
5.568690464581456,5.604311085890078,0.36974204918351017,9.074220696955617
5.57462723479956,5.610247856108182,0.3700982553965959,9.078650161510929
5.5805640050176635,5.616184626326286,0.37045446160968254,9.083077581573521
5.586500775235767,5.622121396544389,0.3708106678227683,9.087501018419442
5.592437545453871,5.628058166762493,0.3711668740358549,9.09192182020567
5.5983743156719745,5.633994936980597,0.37152308024894065,9.096339054639179
5.604311085890078,5.6399317071987,0.3718792864620273,9.100751838776663
5.610247856108182,5.645868477416804,0.372235492675113,9.1051628205362
5.616184626326286,5.645868477416804,0.36665492867009597,9.109572043907834
5.622121396544389,5.651805247634908,0.3670111348831817,9.113977488590619
5.628058166762493,5.657742017853011,0.36736734109626834,9.118380558120519
5.633994936980597,5.663678788071115,0.3677235473093541,9.122780280567314
5.6399317071987,5.669615558289219,0.3680797535224407,9.127175735409333
5.645868477416804,5.675552328507322,0.36843595973552734,9.13156968010807
5.651805247634908,5.681489098725426,0.3687921659486131,9.135959431239106
5.657742017853011,5.68742586894353,0.3691483721616997,9.140347071545769
5.663678788071115,5.693362639161633,0.36950457837478545,9.144731587828575
5.669615558289219,5.693362639161633,0.3639240143697684,9.14911202044108
5.675552328507322,5.699299409379737,0.36428022058285414,9.153491240971803
5.681489098725426,5.705236179597841,0.36463642679594077,9.157866453422246
5.68742586894353,5.7111729498159445,0.3649926330090265,9.162239826554437
5.693362639161633,5.717109720034048,0.36534883922211314,9.166610304192425
5.699299409379737,5.723046490252152,0.3657050454351989,9.170976800415405
5.705236179597841,5.7289832604702555,0.3660612516482855,9.175339476343158
5.7111729498159445,5.734920030688359,0.36641745786137214,9.179700590356699
5.717109720034048,5.740856800906463,0.3667736640744579,9.184059041529004
5.723046490252152,5.746793571124567,0.3671298702875445,9.188413697951223
5.7289832604702555,5.746793571124567,0.3615493062825266,9.192764726717488
5.734920030688359,5.75273034134267,0.3619055124956132,9.19711447957139
5.740856800906463,5.758667111560774,0.36226171870869894,9.201461808979666
5.746793571124567,5.764603881778878,0.3626179249217856,9.20580553513865
5.75273034134267,5.770540651996981,0.3629741311348713,9.210145647382166
5.758667111560774,5.776477422215085,0.36333033734795794,9.214483581046508
5.764603881778878,5.782414192433189,0.3636865435610437,9.218818106450657
5.770540651996981,5.788350962651292,0.3640427497741303,9.223149211767405
5.776477422215085,5.794287732869396,0.36439895598721606,9.227478391424398
5.782414192433189,5.8002245030875,0.3647551622003027,9.23180436379184
5.788350962651292,5.806161273305603,0.3651113684133893,9.236127115839885
5.794287732869396,5.806161273305603,0.3595308044083714,9.240448203556399
5.8002245030875,5.812098043523707,0.359887010621458,9.244766291204975
5.806161273305603,5.818034813741811,0.36024321683454374,9.249081364509728
5.812098043523707,5.823971583959914,0.3605994230476304,9.253393030472886
5.818034813741811,5.829908354178018,0.3609556292607161,9.25770189301902
5.823971583959914,5.835845124396122,0.36131183547380274,9.26200754208473
5.829908354178018,5.8417818946142255,0.3616680416868885,9.26631060606955
5.835845124396122,5.847718664832329,0.3620242478999751,9.270610657137698
5.8417818946142255,5.853655435050433,0.36238045411306086,9.274908349187749
5.847718664832329,5.8595922052685365,0.3627366603261475,9.279203235875293
5.853655435050433,5.8595922052685365,0.35715609632112955,9.283495997664673
5.8595922052685365,5.86552897548664,0.3575123025342162,9.287786168935897
5.86552897548664,5.871465745704744,0.3578685087473028,9.292072841542177
5.871465745704744,5.877402515922848,0.35822471496038855,9.296356197933578
5.877402515922848,5.883339286140951,0.3585809211734752,9.300636427496226
5.883339286140951,5.889276056359055,0.3589371273865609,9.304913726843347
5.889276056359055,5.895212826577159,0.35929333359964755,9.309188300118487
5.895212826577159,5.901149596795262,0.3596495398127333,9.31346035931128
5.901149596795262,5.907086367013366,0.3600057460258199,9.317730124586436
5.907086367013366,5.91302313723147,0.36036195223890566,9.321997824626374
5.91302313723147,5.918959907449573,0.3607181584519923,9.326263696988157
5.918959907449573,5.924896677667677,0.36107436466507803,9.330527988475282
5.924896677667677,5.930833447885781,0.36143057087816466,9.334790955524943
5.930833447885781,5.930833447885781,0.3558500068731467,9.339052864611439
5.936770218103884,5.936770218103884,0.35620621308623335,9.343308271449224
5.942706988321988,5.942706988321988,0.35656241929932,9.347556102157709
5.948643758540092,5.942706988321988,0.35098185529430204,9.351797657976908
5.954580528758195,5.948643758540092,0.35133806150738867,9.356038169660385
5.960517298976299,5.954580528758195,0.3516942677204744,9.36027737658393
5.966454069194403,5.960517298976299,0.35205047393356104,9.364515029150747
5.9723908394125065,5.966454069194403,0.3524066801466468,9.368750888348513
5.97832760963061,5.9723908394125065,0.3527628863597334,9.372984725324194
5.984264379848714,5.97832760963061,0.35311909257281915,9.37721632097583
5.9902011500668175,5.984264379848714,0.3534752987859058,9.381445465560699
5.996137920284921,5.9902011500668175,0.3538315049989915,9.385671958319135
6.002074690503025,5.996137920284921,0.35418771121207815,9.389895607113406
6.008011460721129,6.002074690503025,0.3545439174251648,9.394116228081067
6.013948230939232,6.008011460721129,0.3549001236382505,9.398333645302134
6.019885001157336,6.013948230939232,0.35525632985133715,9.402547690479638
6.02582177137544,6.013948230939232,0.3496757658463192,9.406759383762738
6.031758541593543,6.019885001157336,0.35003197205940584,9.410968935416614
6.037695311811647,6.02582177137544,0.3503881782724916,9.41517593585194
6.043632082029751,6.031758541593543,0.3507443844855782,9.419380587499512
6.049568852247854,6.037695311811647,0.35110059069866395,9.423582497728088
6.055505622465958,6.043632082029751,0.3514567969117506,9.427781861444002
6.061442392684062,6.049568852247854,0.3518130031248363,9.431978302292315
6.067379162902165,6.055505622465958,0.35216920933792295,9.436172007952477
6.073315933120269,6.061442392684062,0.3525254155510087,9.440362617691383
6.079252703338373,6.067379162902165,0.3528816217640953,9.444550312247245
6.085189473556476,6.067379162902165,0.34730105775907827,9.448735574420144
6.09112624377458,6.073315933120269,0.347657263972164,9.452919072654865
6.097063013992684,6.079252703338373,0.34801347018525064,9.457099485858071
6.1029997842107875,6.085189473556476,0.3483696763983364,9.461277278074249
6.108936554428891,6.09112624377458,0.348725882611423,9.46545309156515
6.114873324646995,6.097063013992684,0.34908208882450875,9.469625658634278
6.1208100948650985,6.1029997842107875,0.3494382950375954,9.473795425315815
6.126746865083202,6.108936554428891,0.3497945012506811,9.477963008730875
6.132683635301306,6.114873324646995,0.35015070746376775,9.48212719243903
6.13862040551941,6.1208100948650985,0.3505069136768535,9.486288405179664
6.144557175737513,6.1208100948650985,0.34492634967183644,9.490447683891198
6.150493945955617,6.126746865083202,0.3452825558849222,9.494605607546996
6.156430716173721,6.132683635301306,0.3456387620980088,9.498759987739321
6.162367486391824,6.13862040551941,0.34599496831109544,9.502911236595443
6.168304256609928,6.144557175737513,0.3463511745241812,9.507060350112113
6.174241026828032,6.150493945955617,0.3467073807372678,9.511207884638067
6.180177797046135,6.156430716173721,0.34706358695035355,9.5153517398346
6.186114567264239,6.162367486391824,0.3474197931634402,9.519492311875057
6.192051337482343,6.168304256609928,0.3477759993765259,9.523630557445937
6.197988107700446,6.174241026828032,0.34813220558961255,9.52776701117008
6.20392487791855,6.174241026828032,0.3425516415845946,9.531900741785252
6.209861648136654,6.180177797046135,0.34290784779768124,9.536032500297184
6.215798418354757,6.186114567264239,0.343264054010767,9.540160833722222
6.221735188572861,6.192051337482343,0.3436202602238536,9.544286660998718
6.227671958790965,6.197988107700446,0.34397646643694024,9.54841049588241
6.2336087290090685,6.20392487791855,0.344332672650026,9.552531444877856
6.239545499227172,6.209861648136654,0.3446888788631126,9.556650229465351
6.245482269445276,6.215798418354757,0.34504508507619835,9.560765455293893
6.2514190396633795,6.221735188572861,0.345401291289285,9.564878005056112
6.257355809881483,6.227671958790965,0.3457574975023707,9.56898837246784
6.263292580099587,6.227671958790965,0.3401769334973537,9.573096978528378
6.269229350317691,6.2336087290090685,0.3405331397104394,9.577203441570353
6.275166120535794,6.239545499227172,0.34088934592352604,9.581307559797727
6.281102890753898,6.245482269445276,0.3412455521366118,9.585407995135506
6.287039660972002,6.2514190396633795,0.3416017583496984,9.589505595469118
6.292976431190105,6.257355809881483,0.34195796456278416,9.593600835264835
6.298913201408209,6.263292580099587,0.3423141707758708,9.597694119179618
6.304849971626313,6.269229350317691,0.3426703769889574,9.601785081308984
6.310786741844416,6.275166120535794,0.34302658320204316,9.60587352842352
6.31672351206252,6.275166120535794,0.3374460191970261,9.609958266380108
6.322660282280624,6.281102890753898,0.33780222541011184,9.614042070127718
6.328597052498727,6.287039660972002,0.3381584316231985,9.618122890871053
6.334533822716831,6.292976431190105,0.3385146378362842,9.622201184584453
6.340470592934935,6.298913201408209,0.33887084404937085,9.626277340223936
6.346407363153038,6.304849971626313,0.3392270502624566,9.63035100700516
6.352344133371142,6.310786741844416,0.3395832564755432,9.634421999910442
6.358280903589246,6.31672351206252,0.33993946268862896,9.638489173043586
6.3642176738073495,6.322660282280624,0.3402956689017156,9.642555190835422
6.370154444025453,6.328597052498727,0.34065187511480133,9.646618086920917
6.376091214243557,6.328597052498727,0.3350713111097843,9.650678492216116
6.3820279844616605,6.334533822716831,0.3354275173228709,9.65473788196938
6.387964754679764,6.340470592934935,0.33578372353595665,9.658794963660652
6.393901524897868,6.346407363153038,0.3361399297490433,9.662849401007707
6.399838295115972,6.352344133371142,0.336496135962129,9.666901016862981
6.405775065334075,6.358280903589246,0.33685234217521565,9.670948711634214
6.411711835552179,6.3642176738073495,0.3372085483883014,9.674995043641754
6.417648605770283,6.370154444025453,0.337564754601388,9.679038125640604
6.423585375988386,6.376091214243557,0.33792096081447376,9.6830785637743
6.42952214620649,6.3820279844616605,0.3382771670275604,9.687117774744074
6.435458916424594,6.387964754679764,0.33863337324064613,9.691154518192189
6.441395686642697,6.387964754679764,0.3330528092356291,9.695190180066588
6.447332456860801,6.393901524897868,0.3334090154487157,9.699223333095057
6.453269227078905,6.399838295115972,0.33376522166180145,9.703253528136365
6.459205997297008,6.405775065334075,0.3341214278748881,9.707279710036078
6.465142767515112,6.411711835552179,0.3344776340879738,9.711304335234608
6.471079537733216,6.417648605770283,0.33483384030106045,9.715325592428364
6.477016307951319,6.423585375988386,0.3351900465141462,9.719344063965474
6.482953078169423,6.42952214620649,0.3355462527272328,9.723361110328204
6.488889848387527,6.435458916424594,0.33590245894031856,9.727375541220958
6.4948266186056305,6.441395686642697,0.3362586651534052,9.731388687600326
6.500763388823734,6.441395686642697,0.33067810114838725,9.735400809329555
6.506700159041838,6.447332456860801,0.3310343073614739,9.739410521056808
6.5126369292599415,6.453269227078905,0.3313905135745596,9.743417149266211
6.518573699478045,6.459205997297008,0.33174671978764625,9.74741968144903
6.524510469696149,6.465142767515112,0.3321029260007329,9.751420476226343
6.530447239914253,6.471079537733216,0.3324591322138186,9.755417795183781
6.536384010132356,6.477016307951319,0.33281533842690525,9.759412197811413
6.54232078035046,6.482953078169423,0.333171544639991,9.763404990606865
6.548257550568564,6.482953078169423,0.32759098063497394,9.767395468842015
6.554194320786667,6.488889848387527,0.3279471868480597,9.77138474582332
6.560131091004771,6.4948266186056305,0.3283033930611463,9.775372550298997
6.566067861222875,6.500763388823734,0.32865959927423205,9.77935913216558
6.572004631440978,6.506700159041838,0.3290158054873187,9.783343161911963
6.577941401659082,6.5126369292599415,0.3293720117004044,9.787323993388378
6.583878171877186,6.518573699478045,0.32972821791349105,9.791300655010746
6.589814942095289,6.524510469696149,0.3300844241265768,9.79527541147845
6.595751712313393,6.530447239914253,0.3304406303396634,9.799246594335653
6.601688482531497,6.530447239914253,0.32486006633464637,9.803214972270409
6.6076252527496,6.536384010132356,0.3252162725477321,9.807182372951914
6.613562022967704,6.54232078035046,0.32557247876081874,9.811147993599215
6.619498793185808,6.548257550568564,0.3259286849739045,9.815111158088722
6.6254355634039115,6.554194320786667,0.3262848911869911,9.8190729356089
6.631372333622015,6.560131091004771,0.32664109740007685,9.823033066171163
6.637309103840119,6.566067861222875,0.3269973036131635,9.8269917900882
6.6432458740582225,6.572004631440978,0.3273535098262492,9.83094783144023
6.649182644276326,6.577941401659082,0.32770971603933585,9.834900570333245
6.65511941449443,6.583878171877186,0.3280659222524216,9.838849074455165
6.661056184712534,6.589814942095289,0.3284221284655082,9.842795518324936
6.666992954930637,6.589814942095289,0.32284156446049117,9.846740656882893
6.672929725148741,6.595751712313393,0.3231977706735769,9.850682712940893
6.678866495366845,6.601688482531497,0.32355397688666354,9.854621847125781
6.684803265584948,6.6076252527496,0.3239101830997493,9.858559814401229
6.690740035803052,6.613562022967704,0.3242663893128359,9.862495844497692
6.696676806021156,6.619498793185808,0.32462259552592165,9.866429288735588
6.702613576239259,6.6254355634039115,0.3249788017390083,9.870361173933853
6.708550346457363,6.631372333622015,0.325335007952094,9.87429125090037
6.714487116675467,6.637309103840119,0.32569121416518065,9.87821975073118
6.72042388689357,6.6432458740582225,0.3260474203782664,9.882145448938072
6.726360657111674,6.6432458740582225,0.32046685637324934,9.886068438462688
6.732297427329778,6.649182644276326,0.3208230625863351,9.88999003201178
6.738234197547881,6.65511941449443,0.3211792687994217,9.893907335911218
6.744170967765985,6.661056184712534,0.32153547501250834,9.89782243808793
6.750107737984089,6.666992954930637,0.3218916812255941,9.901736063672345
6.7560445082021925,6.672929725148741,0.3222478874386807,9.905646506950504
6.761981278420296,6.678866495366845,0.32260409365176645,9.90955392250982
6.7679180486384,6.684803265584948,0.3229602998648531,9.913459995500011
6.7738548188565035,6.690740035803052,0.3233165060779388,9.91736398684588
6.779791589074607,6.690740035803052,0.3177359420729218,9.921265855222337
6.785728359292711,6.696676806021156,0.3180921482860075,9.925166450371266
6.791665129510815,6.702613576239259,0.31844835449909414,9.929065328925015
6.797601899728918,6.708550346457363,0.3188045607121799,9.932962252036885
6.803538669947022,6.714487116675467,0.3191607669252665,9.93685744193582
6.809475440165126,6.72042388689357,0.31951697313835226,9.940749723488885
6.815412210383229,6.726360657111674,0.3198731793514389,9.94463918629479
6.821348980601333,6.732297427329778,0.3202293855645255,9.948527090925767
6.827285750819437,6.738234197547881,0.32058559177761126,9.952410659827404
6.83322252103754,6.744170967765985,0.3209417979906979,9.95629189778132
6.839159291255644,6.744170967765985,0.31536123398567995,9.960172263284786
6.845096061473748,6.750107737984089,0.3157174401987666,9.964051191515946
6.851032831691851,6.7560445082021925,0.3160736464118523,9.967926849415177
6.856969601909955,6.761981278420296,0.31642985262493895,9.971799385752545
6.862906372128059,6.7679180486384,0.3167860588380247,9.975670418636994
6.8688431423461624,6.7738548188565035,0.3171422650511113,9.979539238920577
6.874779912564266,6.779791589074607,0.31749847126419706,9.98340580729449
6.88071668278237,6.785728359292711,0.3178546774772837,9.987270939873273
6.8866534530004735,6.791665129510815,0.31821088369036943,9.991134211385349
6.892590223218577,6.797601899728918,0.31856708990345606,9.994995392898316
6.898526993436681,6.803538669947022,0.3189232961165427,9.998854698111444
6.9044637636547845,6.803538669947022,0.31334273211152475,10.002713221818825
6.910400533872888,6.809475440165126,0.3136989383246114,10.006568865339496
6.916337304090992,6.815412210383229,0.3140551445376971,10.010421592361864
6.922274074309096,6.821348980601333,0.31441135075078375,10.014272613389384
6.928210844527199,6.827285750819437,0.3147675569638695,10.018119262323017
6.934147614745303,6.83322252103754,0.3151237631769561,10.021963464105381
6.940084384963407,6.839159291255644,0.31547996939004186,10.025806619245206
6.94602115518151,6.845096061473748,0.3158361756031285,10.029648185863948
